mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.63,"8 km NNW of Imperial, CA",1716105629040,1716106075877,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591847,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591847&format=geojson,,,,,automatic,0,41,ci,40591847,",ci40591847,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.124,0.2,111.0,ml,earthquake,"M 1.6 - 8 km NNW of Imperial, CA"
1.5,"54 km S of Whites City, New Mexico",1716105443836,1716241576222,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024juor,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024juor&format=geojson,,,,,reviewed,0,35,tx,2024juor,",tx2024juor,",",tx,",",origin,phase-data,",22.0,0.0,0.2,58.0,ml,earthquake,"M 1.5 - 54 km S of Whites City, New Mexico"
2.13,"6 km S of Volcano, Hawaii",1716105202060,1716266821490,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239982,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239982&format=geojson,,,,,reviewed,0,70,hv,74239982,",hv74239982,",",hv,",",origin,phase-data,",27.0,0.009645,0.09,73.0,ml,earthquake,"M 2.1 - 6 km S of Volcano, Hawaii"
2.19,"5 km S of Brawley, CA",1716105059650,1716327782303,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591831&format=geojson,,,,,reviewed,0,74,ci,40591831,",ci40591831,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",45.0,0.04727,0.31,38.0,ml,earthquake,"M 2.2 - 5 km S of Brawley, CA"
2.05,"6 km SSW of Volcano, Hawaii",1716104932540,1716327749950,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239977,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239977&format=geojson,,,,,reviewed,0,65,hv,74239977,",hv74239977,",",hv,",",origin,phase-data,",16.0,0.005331,0.08,70.0,ml,earthquake,"M 2.1 - 6 km SSW of Volcano, Hawaii"
1.92,"5 km SSW of Volcano, Hawaii",1716104932520,1716105090510,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239972&format=geojson,,,,,automatic,0,57,hv,74239972,",hv74239972,",",hv,",",origin,phase-data,",23.0,0.005848,0.170000002,56.0,ml,earthquake,"M 1.9 - 5 km SSW of Volcano, Hawaii"
1.86,"7 km NNE of Imperial, CA",1716104855910,1716105251809,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591823,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591823&format=geojson,,,,,automatic,0,53,ci,40591823,",ci40591823,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",39.0,0.1039,0.31,35.0,ml,earthquake,"M 1.9 - 7 km NNE of Imperial, CA"
1.41,"6 km S of Brawley, CA",1716104820780,1716105196106,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591815,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591815&format=geojson,,,,,automatic,0,31,ci,40591815,",ci40591815,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.09789,0.28,77.0,ml,earthquake,"M 1.4 - 6 km S of Brawley, CA"
1.5,"54 km NW of Toyah, Texas",1716104143495,1716226307898,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024junz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024junz&format=geojson,,,,,reviewed,0,35,tx,2024junz,",tx2024junz,",",tx,",",origin,phase-data,",26.0,0.1,0.2,64.0,ml,earthquake,"M 1.5 - 54 km NW of Toyah, Texas"
2.23,"7 km S of Brawley, CA",1716104054320,1716317544370,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591807&format=geojson,,,,,reviewed,0,77,ci,40591807,",ci40591807,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43.0,0.02311,0.28,37.0,ml,earthquake,"M 2.2 - 7 km S of Brawley, CA"
4.2,"Maug Islands region, Northern Mariana Islands",1716103943419,1717225403040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0rf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n0rf&format=geojson,,,,,reviewed,0,271,us,6000n0rf,",us6000n0rf,",",us,",",origin,phase-data,",18.0,6.604,0.94,136.0,mb,earthquake,"M 4.2 - Maug Islands region, Northern Mariana Islands"
4.2,South Sandwich Islands region,1716103658278,1717225550040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0rj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n0rj&format=geojson,,,,,reviewed,0,271,us,6000n0rj,",us6000n0rj,",",us,",",origin,phase-data,",15.0,5.699,0.49,101.0,mb,earthquake,M 4.2 - South Sandwich Islands region
2.03,"6 km S of Brawley, CA",1716103611900,1716390709730,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591799,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591799&format=geojson,,,,,reviewed,0,63,ci,40591799,",ci40591799,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43.0,0.02657,0.28,37.0,ml,earthquake,"M 2.0 - 6 km S of Brawley, CA"
1.76,"7 km S of Brawley, CA",1716103076100,1716103461643,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591783,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591783&format=geojson,,,,,automatic,0,48,ci,40591783,",ci40591783,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",34.0,0.0248,0.3,40.0,ml,earthquake,"M 1.8 - 7 km S of Brawley, CA"
0.37,"46 km SSE of Mammoth, Wyoming",1716102974590,1716229025220,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069921,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80069921&format=geojson,,,,,reviewed,0,2,uu,80069921,",uu80069921,",",uu,",",origin,phase-data,",12.0,0.05193,0.23,118.0,md,earthquake,"M 0.4 - 46 km SSE of Mammoth, Wyoming"
-0.43,"62 km ENE of Pedro Bay, Alaska",1716102844860,1716222914520,,https://earthquake.usgs.gov/earthquakes/eventpage/av93131926,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93131926&format=geojson,,,,,reviewed,0,0,av,93131926,",av93131926,",",av,",",origin,phase-data,",4.0,0.0292,0.03,124.0,ml,earthquake,"M -0.4 - 62 km ENE of Pedro Bay, Alaska"
1.8,"54 km NW of Toyah, Texas",1716102751970,1716216396395,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024junf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024junf&format=geojson,,,,,reviewed,0,50,tx,2024junf,",tx2024junf,",",tx,",",origin,phase-data,",26.0,0.1,0.1,68.0,ml,earthquake,"M 1.8 - 54 km NW of Toyah, Texas"
0.35,"7 km SW of Idyllwild, CA",1716102437610,1716991120016,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591775,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591775&format=geojson,1.0,1.0,,,reviewed,0,2,ci,40591775,",ci40591775,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",15.0,0.05043,0.12,121.0,ml,earthquake,"M 0.4 - 7 km SW of Idyllwild, CA"
1.92999995,"7 km ENE of Pāhala, Hawaii",1716102118710,1716102210370,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239917,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239917&format=geojson,,,,,automatic,0,57,hv,74239917,",hv74239917,",",hv,",",origin,phase-data,",23.0,0.09427,0.109999999,147.0,md,earthquake,"M 1.9 - 7 km ENE of Pāhala, Hawaii"
1.78,"17 km SW of Thatcher, Utah",1716102091050,1716219955900,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069916,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80069916&format=geojson,,,,,reviewed,0,49,uu,80069916,",uu80069916,",",uu,",",origin,phase-data,",28.0,0.009517,0.15,67.0,ml,earthquake,"M 1.8 - 17 km SW of Thatcher, Utah"
0.38,"256 km W of Adak, Alaska",1716102059930,1716227646360,,https://earthquake.usgs.gov/earthquakes/eventpage/av93131911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93131911&format=geojson,,,,,reviewed,0,2,av,93131911,",av93131911,",",av,",",origin,phase-data,",4.0,0.03958,0.01,248.0,ml,earthquake,"M 0.4 - 256 km W of Adak, Alaska"
2.1,"51 km SSE of Whites City, New Mexico",1716100841462,1716227231996,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jume,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024jume&format=geojson,,,,,reviewed,0,68,tx,2024jume,",tx2024jume,",",tx,",",origin,phase-data,",30.0,0.0,0.1,52.0,ml,earthquake,"M 2.1 - 51 km SSE of Whites City, New Mexico"
0.7,"20 km N of Four Mile Road, Alaska",1716100690049,1716100791283,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0246fn1cr0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0246fn1cr0&format=geojson,,,,,automatic,0,8,ak,0246fn1cr0,",ak0246fn1cr0,",",ak,",",origin,phase-data,",,,0.4,,ml,earthquake,"M 0.7 - 20 km N of Four Mile Road, Alaska"
1.16,"21 km N of Carpinteria, CA",1716100665800,1716130230350,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591759,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591759&format=geojson,,,,,reviewed,0,21,ci,40591759,",ci40591759,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",24.0,0.1271,0.18,59.0,ml,earthquake,"M 1.2 - 21 km N of Carpinteria, CA"
0.38,"7 km WNW of Cobb, CA",1716100621410,1717115879585,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75009126,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75009126&format=geojson,,,,,reviewed,0,2,nc,75009126,",nc75009126,",",nc,",",nearby-cities,origin,phase-data,",11.0,0.008886,0.02,72.0,md,earthquake,"M 0.4 - 7 km WNW of Cobb, CA"
1.4,"5 km ENE of Edmond, Oklahoma",1716100219809,1716212354559,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2024julu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2024julu&format=geojson,,,,,reviewed,0,30,ok,2024julu,",ok2024julu,",",ok,",",origin,phase-data,",70.0,0.0449911712,0.13,39.0,ml,earthquake,"M 1.4 - 5 km ENE of Edmond, Oklahoma"
4.5,Kermadec Islands region,1716099602717,1716723912040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000n0re,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000n0re&format=geojson,,,,,reviewed,0,312,us,6000n0re,",us6000n0re,",",us,",",origin,phase-data,",15.0,2.005,0.92,88.0,mb,earthquake,M 4.5 - Kermadec Islands region
1.47,"8 km S of Brawley, CA",1716099582950,1716099975279,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591735,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591735&format=geojson,,,,,automatic,0,33,ci,40591735,",ci40591735,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.02572,0.25,44.0,ml,earthquake,"M 1.5 - 8 km S of Brawley, CA"
0.91,"13 km NW of The Geysers, CA",1716099514280,1716099611042,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75009121,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75009121&format=geojson,,,,,automatic,0,13,nc,75009121,",nc75009121,",",nc,",",nearby-cities,origin,phase-data,",14.0,0.005835,0.02,91.0,md,earthquake,"M 0.9 - 13 km NW of The Geysers, CA"
4.8,"120 km E of Port-Olry, Vanuatu",1716099448672,1717071613040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzlh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mzlh&format=geojson,,,,,reviewed,0,354,us,6000mzlh,",us6000mzlh,",",us,",",origin,phase-data,",42.0,6.629,0.92,104.0,mb,earthquake,"M 4.8 - 120 km E of Port-Olry, Vanuatu"
2.37,"7 km S of Brawley, CA",1716098950350,1717614227671,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591727,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591727&format=geojson,,,,,reviewed,0,86,ci,40591727,",ci40591727,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",50.0,0.02973,0.3,37.0,ml,earthquake,"M 2.4 - 7 km S of Brawley, CA"
-0.26,"7 km WNW of Cobb, CA",1716098280060,1716928290808,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75009111,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75009111&format=geojson,,,,,reviewed,0,0,nc,75009111,",nc75009111,",",nc,",",nearby-cities,origin,phase-data,",5.0,0.007938,0.01,143.0,md,earthquake,"M -0.3 - 7 km WNW of Cobb, CA"
0.8,"6 km WSW of Anza, CA",1716098121720,1716130233130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591711&format=geojson,,,,,reviewed,0,10,ci,40591711,",ci40591711,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43.0,0.03481,0.17,51.0,ml,earthquake,"M 0.8 - 6 km WSW of Anza, CA"
1.67,"5 km S of Brawley, CA",1716097929810,1716098310131,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591703&format=geojson,,,,,automatic,0,43,ci,40591703,",ci40591703,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.04757,0.24,74.0,ml,earthquake,"M 1.7 - 5 km S of Brawley, CA"
1.44,"5 km S of Brawley, CA",1716097870870,1716098247128,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591695&format=geojson,,,,,automatic,0,32,ci,40591695,",ci40591695,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.04744,0.23,87.0,ml,earthquake,"M 1.4 - 5 km S of Brawley, CA"
1.82,"6 km S of Volcano, Hawaii",1716097824420,1716328951670,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239782,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239782&format=geojson,,,,,reviewed,0,51,hv,74239782,",hv74239782,",",hv,",",origin,phase-data,",19.0,0.008499,0.12,76.0,ml,earthquake,"M 1.8 - 6 km S of Volcano, Hawaii"
0.8,"6 km S of Volcano, Hawaii",1716097794660,1716329359800,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239777,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239777&format=geojson,,,,,reviewed,0,10,hv,74239777,",hv74239777,",",hv,",",origin,phase-data,",15.0,0.00906,0.09,74.0,md,earthquake,"M 0.8 - 6 km S of Volcano, Hawaii"
1.5,"6 km S of Brawley, CA",1716097708830,1716098095115,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591687,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591687&format=geojson,,,,,automatic,0,35,ci,40591687,",ci40591687,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.02507,0.28,80.0,ml,earthquake,"M 1.5 - 6 km S of Brawley, CA"
1.03,"7 km NW of The Geysers, CA",1716097503730,1716097601882,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75009106,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75009106&format=geojson,,,,,automatic,0,16,nc,75009106,",nc75009106,",",nc,",",nearby-cities,origin,phase-data,",18.0,0.005873,0.02,62.0,md,earthquake,"M 1.0 - 7 km NW of The Geysers, CA"
0.35,"7 km NW of The Geysers, CA",1716097476410,1716097571612,,https://earthquake.usgs.gov/earthquakes/eventpage/nc75009101,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc75009101&format=geojson,,,,,automatic,0,2,nc,75009101,",nc75009101,",",nc,",",nearby-cities,origin,phase-data,",9.0,0.005086,0.02,69.0,md,earthquake,"M 0.4 - 7 km NW of The Geysers, CA"
0.56,"18 km N of Atka, Alaska",1716097194870,1716226431780,,https://earthquake.usgs.gov/earthquakes/eventpage/av93131836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93131836&format=geojson,,,,,reviewed,0,5,av,93131836,",av93131836,",",av,",",origin,phase-data,",5.0,0.01108,0.19,192.0,ml,earthquake,"M 0.6 - 18 km N of Atka, Alaska"
1.23,"16 km SW of Thatcher, Utah",1716096898240,1716216375280,,https://earthquake.usgs.gov/earthquakes/eventpage/uu80069911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu80069911&format=geojson,,,,,reviewed,0,23,uu,80069911,",uu80069911,",",uu,",",origin,phase-data,",14.0,0.01134,0.08,96.0,ml,earthquake,"M 1.2 - 16 km SW of Thatcher, Utah"
0.55,"14 km ESE of Little Lake, CA",1716096737300,1716097079569,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591671&format=geojson,,,,,automatic,0,5,ci,40591671,",ci40591671,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",12.0,0.08869,0.07,116.0,ml,earthquake,"M 0.6 - 14 km ESE of Little Lake, CA"
-0.01,"85 km NW of Karluk, Alaska",1716096581030,1716242575740,,https://earthquake.usgs.gov/earthquakes/eventpage/av93131821,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av93131821&format=geojson,,,,,reviewed,0,0,av,93131821,",av93131821,",",av,",",origin,phase-data,",6.0,0.03878,0.07,178.0,ml,earthquake,"M 0.0 - 85 km NW of Karluk, Alaska"
0.38,"10 km S of Idyllwild, CA",1716096419550,1716130247105,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591655,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591655&format=geojson,,,,,reviewed,0,2,ci,40591655,",ci40591655,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.03542,0.12,72.0,ml,earthquake,"M 0.4 - 10 km S of Idyllwild, CA"
1.57,"10 km SW of Corona, CA",1716096329330,1716130298360,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591647,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591647&format=geojson,,,,,reviewed,0,38,ci,40591647,",ci40591647,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",73.0,0.03231,0.2,23.0,ml,earthquake,"M 1.6 - 10 km SW of Corona, CA"
2.0,"17 km E of Balmorhea, Texas",1716096179660,1716238737779,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2024jujp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2024jujp&format=geojson,,,,,reviewed,0,62,tx,2024jujp,",tx2024jujp,",",tx,",",origin,phase-data,",21.0,0.2,0.2,72.0,ml,earthquake,"M 2.0 - 17 km E of Balmorhea, Texas"
1.51,"8 km S of Brawley, CA",1716095895690,1716096275940,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591631,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591631&format=geojson,,,,,automatic,0,35,ci,40591631,",ci40591631,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.02911,0.28,76.0,ml,earthquake,"M 1.5 - 8 km S of Brawley, CA"
2.21000004,"13 km ESE of Pāhala, Hawaii",1716095449920,1716095624040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239727,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239727&format=geojson,,,,,automatic,0,75,hv,74239727,",hv74239727,",",hv,",",origin,phase-data,",47.0,0.09576,0.129999995,184.0,md,earthquake,"M 2.2 - 13 km ESE of Pāhala, Hawaii"
1.8,"8 km S of Brawley, CA",1716095399900,1716569948565,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591615,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591615&format=geojson,,,,,automatic,0,50,ci,40591615,",ci40591615,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",33.0,0.02896,0.3,44.0,ml,earthquake,"M 1.8 - 8 km S of Brawley, CA"
4.5,"93 km WNW of Kirakira, Solomon Islands",1716095315238,1717070481040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzl6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mzl6&format=geojson,,,,,reviewed,0,312,us,6000mzl6,",us6000mzl6,",",us,",",origin,phase-data,",50.0,1.37,0.61,103.0,mb,earthquake,"M 4.5 - 93 km WNW of Kirakira, Solomon Islands"
2.25999999,"12 km E of Pāhala, Hawaii",1716095263850,1716095354110,,https://earthquake.usgs.gov/earthquakes/eventpage/hv74239717,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv74239717&format=geojson,,,,,automatic,0,79,hv,74239717,",hv74239717,",",hv,",",origin,phase-data,",42.0,0.1039,0.109999999,181.0,md,earthquake,"M 2.3 - 12 km E of Pāhala, Hawaii"
1.33,"6 km NNE of Imperial, CA",1716095133770,1716569329518,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591607,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591607&format=geojson,,,,,reviewed,0,27,ci,40591607,",ci40591607,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.007086,0.24,75.0,ml,earthquake,"M 1.3 - 6 km NNE of Imperial, CA"
1.61,"8 km NNE of Imperial, CA",1716095065900,1716568663455,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591591&format=geojson,,,,,reviewed,0,40,ci,40591591,",ci40591591,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",40.0,0.01656,0.28,73.0,ml,earthquake,"M 1.6 - 8 km NNE of Imperial, CA"
4.8,Kermadec Islands region,1716094897363,1717070049040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000mzl3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000mzl3&format=geojson,,,,,reviewed,0,354,us,6000mzl3,",us6000mzl3,",",us,",",origin,phase-data,",24.0,2.307,0.97,86.0,mb,earthquake,M 4.8 - Kermadec Islands region
0.78,"10 km SW of Corona, CA",1716094816030,1716510356035,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40591583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40591583&format=geojson,,,,,reviewed,0,9,ci,40591583,",ci40591583,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",38.0,0.03607,0.2,61.0,ml,earthquake,"M 0.8 - 10 km SW of Corona, CA"
